date,username,tweet,hashtags,link
3/16/2022,choyzee,"Wrong move by the VP. Now, Drilon is asking the other candidates to consider withdrawing from the pres. race in favor of Leni. How ironic. #Halalan2022 #Eleksyon2022 #LetLeniLead2022 #pinglacson #IskoMoreno #mannypacquiao  https://t.co/VKBk660czk","['halalan2022', 'eleksyon2022', 'letlenilead2022', 'pinglacson', 'iskomoreno', 'mannypacquiao']",https://twitter.com/choyzee/status/1503780874046697475
3/16/2022,deportrece,🗓🥊 Hoy recordamos la pelea del año 2008 entre Juan Manuel Márquez y Manny Pacquiao 2 con polémico triunfo para el filipino.  ¿Qué detalles recuerdas de esta épica batalla? 👀 #MannyPacquiao #juanmanuelmarquez #boxing  https://t.co/r3kwjeNGrI,"['mannypacquiao', 'juanmanuelmarquez', 'boxing']",https://twitter.com/Deportrece/status/1503779421400055809
3/15/2022,jpxellotath,There should be a live streaming and cctv observation system in this day and age to avoid voter fraud @COMELEC  @lenirobredo @bongbongmarcos @IskoMoreno @iampinglacson @MannyPacquiao #Vote2022 #LeniRobredo2022 #MannyPacquiao #BongBongMarcos #IskoMoreno #PingLacoson,"['vote2022', 'lenirobredo2022', 'mannypacquiao', 'bongbongmarcos', 'iskomoreno', 'pinglacoson']",https://twitter.com/JpXellotath/status/1503691548072222721
3/15/2022,oshinsitter,"Ikaw lang ang naniniwala sa ""chance to win the presidency."" Kung ako saiyo #MannyPacquiao suportahan mo na ang sure winner na si #LeniRobredo.💖 #AngatBuhayLahatKayLeni #KulayRosasAngBukas #LiwanagSaDilim","['mannypacquiao', 'lenirobredo', 'angatbuhaylahatkayleni', 'kulayrosasangbukas', 'liwanagsadilim']",https://twitter.com/OshinSitter/status/1503533560128761859
3/22/2022,fueradebasetv,I only hold $ERN #NFTs and smile  In the future their value will only go up.  @EthernityChain is doing epic names like #Messi #Suarez #Modric #Shaq #ElvisPresley #BruceLee #Pacquiao...  2022 is their year for building and i can't wait to try the #P2E #Metaverse in #Q4,"['nfts', 'messi', 'suarez', 'modric', 'shaq', 'elvispresley', 'brucelee', 'pacquiao', 'p2e', 'metaverse', 'q4']",https://twitter.com/fueradebasetv/status/1506032906627653635
3/21/2022,jsttothequick,#Pacquiao dares #BBM to one-on-one debate. BBM should give this guy a mirror instead. #Halalan2022 #PHVote,"['pacquiao', 'bbm', 'halalan2022', 'phvote']",https://twitter.com/JstToTheQuick/status/1505849551185276934
3/21/2022,sportclub50,#Morales-#Pacquiao. Vaya par de dos. #BOXING,"['morales', 'pacquiao', 'boxing']",https://twitter.com/SportClub50/status/1505847595100475393
3/20/2022,iyot97672958,The PRESIDENTIAL debate that just happen is the BEST so far. Sayang wala si #bbm #LeniForPresident2022 #pacquiao #SwitchToIsko #lacson,"['bbm', 'leniforpresident2022', 'pacquiao', 'switchtoisko', 'lacson']",https://twitter.com/Iyot97672958/status/1505326824363999234
3/19/2022,niceredzi,#Realtalk #Pacquiao,"['realtalk', 'pacquiao']",https://twitter.com/niceredzi/status/1505202956119195650
3/19/2022,joy69336818,"mga kawatan, mag sama2x sa kulungan #pacquiao",['pacquiao'],https://twitter.com/joy69336818/status/1505166952930684929
