,date,tweet
4436,3/26/2022,bbm who i am to judge
4437,3/26/2022,congrats it was indeed a great interviews no negativity walang lutang walang paninira ako
4438,3/26/2022,the presidential candidates raised relevant issues during amazing answers however i cant deny the fact that stood out tonight im really convinced dat he is the right one after presduterte regime u have my vote sir
4439,3/26/2022,the smile of inviting bbm sa university
4440,3/26/2022,the amount of people who wanted to hear from thats not the final view anyway go watch the live in smni now
4441,3/26/2022,also napkaconsistent nya sa mga sagot nya ever since his first interviewdebate galiiiiiiing
4442,3/26/2022,bat kaya pinagpipilitan nila ang kasong tax evasion laban kay na wala namang maipakitang ebidensya keso pilit na binabalik ang abscbn na proven guilty sa tax ng supreme court naisip ko lang
4443,3/26/2022,check out boyrectos video
4444,3/26/2022,imagine if the last question of prof carlos to would gave it 2 lenlen isko manny amp ping surely theyll gonna scratch their head esp on the thing bcuz its a pragmatic way 2 b a great leader in our country
4445,3/26/2022,magna nakaw
4446,3/26/2022,viewing
4447,3/26/2022,save the best for last ive been waiting for
4448,3/26/2022,walang added question from the panel na nagtanong nag jujump nalang agad sa ibang tanong wala sila masabi
4449,3/26/2022,were cooler bongbong marcos
4450,3/26/2022,competent kaya pala bet na bet siya ni late sen miriam santiago nuon she was so kind to presduterte and to bbm coz these two will make a difference in philippine history to be great again
4451,3/26/2022,kung ganyan naman sumagot ang walang diploma at natapos eh di g na g naman na di ba
4452,3/26/2022,he answered well about lgbtq issue inaantay ko ang suporta mo sa aming naghihintay ng same sex civil union sana ikaw na
4453,3/26/2022,lgbt doesnt ask for special treatment they just dont want to get discrimated
4454,3/26/2022,i will definitely vote for bongbong marcos
4455,3/26/2022,bbm is very consistent at wearing the philippine flag pin he doesnt forget his country and its people
4456,3/26/2022,kumbakit nga naman kasi natatapat lagi na need magcommercial break eh gusto magfollowup question ni professor carlos
4457,3/26/2022,hindi talaga ako ngkakamali na pinili kita to be my future president
4458,3/26/2022,when a true leader speaks people listen that is the reason why every time bbm speaks people always tune in number of viewers always go up
4459,3/26/2022,may advance questions si bbm sa smni
4460,3/26/2022,that is the biggest problem of agriculture farmers are getting older then their doesnt want to do farmingthat the reason they study hard to be a professional
4461,3/26/2022,handang handa ng maging presidente ng pilipinas
4462,3/26/2022,shot of the night just cancel the elections please
4463,3/26/2022,without bias if i am undecided i will say that he is brilliant any topic ibato mo sa kanya he can explain it elaborate it with consideration he is absolutely the next president of the philippines
4464,3/26/2022,shot of the night cancel the elections now
4465,3/26/2022,you really are amazing my president smni with over a hundred and twentysix thousand views
4466,3/26/2022,even the haters are watching right now
4467,3/26/2022,leni doing hadoupenk while watching bbm tonight
4468,3/26/2022,all eyes and ears on philippines 17th president
4469,3/26/2022,wag mong galingan magagalit nanaman yan sila sayo
4470,3/26/2022,intelligent person is not afraid answering difficult questions my president
4471,3/26/2022,today right now we claim our victory nauna na ko mag celebrate mga ka uniteam cheers sa bagong pilipinas bagong lipunan
4472,3/26/2022,sino nga ba ang loser para sa mga ofw
4473,3/26/2022,nagpapadala lamang tayo ng mensahe sa bawat isa hindi natin kaaway ang bawat isa sadyang ginagamit natin ang boses natin para pakinggan tayo upang iparating na magkaisa
4474,3/26/2022,to everyone who wants to know senator fedinand marcos jrs platforms you should watch smni nandoon na po lahat ng mga plataporma niya salamat
4475,3/26/2022,so far shows an impressive knowledge of geopolitics and energy his thoughts are deep and substantial
4476,3/26/2022,we have no nuclear plant because of merely politics sad to say its true
4477,3/26/2022,mga mahihinang nilalangpagkatapos ng masamang pinagsasabi nyo kai ngayon katangina nyo wag kayong makipag bardagulan sa socmed kong di kaya ng puso at katawan mo
4478,3/26/2022,i really admire the way bbm weigh things before he answer his really focus on the topic
4479,3/26/2022,bong bong marcos
4480,3/26/2022,look oh on s fb page
4481,3/26/2022,sana mabigyan ng position na lang si sec norberto gonzales
4482,3/26/2022,bongbong marcos jr answered the questions well proving alternative solutions to current problems that our country is facing and with that i think he is wellequiped and ready to lead the nation
4483,3/26/2022,prof clarita was stunned sa dami ng bbm supporters na pumunta we are not even involve but we are feeling euphoric here prof clarita carlos
4484,3/26/2022,i agree nkka migraine yung mga tanong
4485,3/26/2022,a good relation to all country is really best for our countrythat a real unity he wanted to happen
4486,3/26/2022,may alphabet tayo nakaka arange tayo ng bawat words once we hear to someone judgement nor hypocrite masakit pakinggan pero di ka magpapaapekto words can pe pretty and nice kaya feel lang natin inaaway na tayo or di tayo pinapakinggan lt3
4487,3/26/2022,matalino din si eh alam nyang di nya masasagot mga tanong sa kaya di sumipot
4488,3/26/2022,164k yt viewers iba talaga suporta ng bbm loyalist
4489,3/26/2022,philippine foreign workers or ofws will be so happy to learn that marcos plans to tax them and we think marcos is right time to tax overseas filipino workers
4490,3/26/2022,i made the right choice bongbong marcos is my president
4491,3/26/2022,ang lakas ng viewers pagkasalang ni bbm nagpapahalata kyo uniteam ha
4492,3/26/2022,pag mahina utak mo aabsent ka talaga hahahaha
4493,3/26/2022,lalo dumadami ang viewers pag si bbm na nag sasalita
4494,3/26/2022,yung mga tanong ng panelists kay
4495,3/26/2022,congrats we love you with congrats
4496,3/26/2022,bbm certainly knows what he says or articulates this is the kind of presidential interview i am looking for
4497,3/26/2022,marcos i think the united states we can predict it fairly and accurately but eu is a more difficult spot simply because they are highly dependent for their energy to russia
4498,3/26/2022,viewers doubled nung si na ang nakasalang rooting for you sir
4499,3/26/2022,may nanalo na talaga
4500,3/26/2022,closely listening to on
4501,3/26/2022,seriously having brain damage i cannot iba ka
4502,3/26/2022,marcos it also depends on what the reaction of the eu and the unites states will be
4503,3/26/2022,wowwe
4504,3/26/2022,presidential candidate ferdinand bongbong marcos jr
4505,3/26/2022,ang galing ni
4506,3/26/2022,marcos what will happen to ukraine there will be a geopolitical balance on power
4507,3/26/2022,pres
4508,3/26/2022,sass how will you position our country in this new world order
4509,3/26/2022,yall is doing great
4510,3/26/2022,marcos yes i believe there will be a new world order and im certain that tehran and beijing are watching very very closely what will happen to ukraine
4511,3/26/2022,watching rn
4512,3/26/2022,marcos perhaps this was his move
4513,3/26/2022,baka yan
4514,3/26/2022,155k yt viewers nanlalaki mata ng mga marites sa kabilang parlor
4515,3/26/2022,goodluck
4516,3/26/2022,the man of the hour lol grabe ang lakas ni sir atm 249727 live viewers yt fb and the manila times yt fb congrats
4517,3/26/2022,marcos but there will be a very big change some analysts says president putin is trying to reconstruct or recreate the soviet union into another name
4518,3/26/2022,nakakita ng artista
4519,3/26/2022,marcos i hope that it peace agreement will be done in two weeks because the entire world has suffered
4520,3/26/2022,parang caravan lng eh
4521,3/26/2022,ahahaha narinig ko rin yun ahahaha
4522,3/26/2022,kalma guys si lang yan
4523,3/26/2022,as of now 150k people are watching live on youtube again the youtube palang to iba pa sa facebook live
4524,3/26/2022,hahaha mag bingi bingihan na naman sila
4525,3/26/2022,kahit ako din naman siguro magsalimuang sad ko pag makita ko si
4526,3/26/2022,is last prof carlos throws the first q
4527,3/26/2022,entrance of presidential candidate ferdinand bongbong marcos jr
4528,3/26/2022,ito naa
4529,3/26/2022,ampogi ng presidente ko
4530,3/26/2022,is here
4531,3/26/2022,eto naaa
4532,3/26/2022,kalma lang kayo hahahaha
4533,3/26/2022,on
4534,3/26/2022,grabe entrance pa lang yan sinalubong talaga eh
4535,3/26/2022,here comes at the next president of the republic of the philippines
4536,3/26/2022,last but not the least our very own bbm
4537,3/26/2022,fam si na ang kasunod sa tutok na
4538,3/26/2022,nakupo si na ilabas ang burger
4539,3/26/2022,next na si
4540,3/26/2022,biglang naging 120k viewers nung si bbm na ang susunod ikaw na talaga sakalam bbm
4541,3/26/2022,s next
4542,3/26/2022,live the deep probe the smni presidential candidates interview   mar
4543,3/26/2022,survey frontrunner turn at the smni presidential candidates interview
4544,3/26/2022,next na si sa
4545,3/26/2022,eto n po si ang susunod n magpainterview s
4546,3/26/2022,im watching from the start maayos lahat ng interviews walang tension
4547,3/26/2022,8pm 111k na happy watching bbm upnext
4548,3/26/2022,sana nga si yung dikit sa laban kay kaso kahit yung 2nd place sa polls ngayon ang layo na sa numbers ang layo pa sa utak
4549,3/26/2022,nakow di naman obvious na partisan dahil sino pa ba ang nagsulat tenen si crybaby na mahilig magkaso kapag napikon it isnt
4550,3/26/2022,sana nga po ikaw ang nag no2 kay bbm kung wala po si bbm sayo ang boto ko
4551,3/26/2022,the way you campaign shows how the way you will govern sec norberto gonzales ouch
4552,3/26/2022,see when propaganda is not part of your core values even the foreigners acknowledge the service of the marcos family to the filipino people
4553,3/26/2022,oh pustahan may manonood na mga kakampink sa smni pag sumalang na si bbm at hahanapan na naman ng butas o mali
4554,3/26/2022,norberto gonzales impressive very positive far sincere and intelligent no hatred compared w
4555,3/26/2022,they wont get the attention they crave busy ang marami ngayon eh oh and is this gonna be another cooking show in favour of the r3ds for sure
4556,3/26/2022,marcos noon marcos ngayon marcos nga agnanayon
4557,3/26/2022,smni grabe ka mapipiga talaga sa
4558,3/26/2022,this is weve said this over amp over again kaleody have more substance than and gonzales is far more sincere than very evident he wants positive change very amp not hatred disinformation
4559,3/26/2022,ang number ko po ay para sa contact tracing hindi po para sa inyong kampanya maraming salamat po
4560,3/26/2022,what time ka
4561,3/26/2022,marcos was in power for 20 yrs he ran away from the philippines while the economy was in shambles otherwise marcos did not have to run away from his own country
4562,3/26/2022,sama nyo na to ctto
4563,3/26/2022,waiting for
4564,3/26/2022,san nakakaavail ng bbm tshirt
4565,3/26/2022,ang cool ng outfit ni
4566,3/26/2022,remember always love your family and friends lets spread love peace and unity not hatred anger and negative energy
4567,3/26/2022,marcos sr took his family and ran away from a housewife how will a weaker marcos deal with west philippine sea and other issues like duterte said marcos is a weak leader
4568,3/26/2022,iba talaga ang smni
4569,3/26/2022,atm thanks kate employee 1390408 for excellent customer service tonight she portedin my number activated my virtual sim card upgraded my calling plan all under one hour shes very knowledgeable amp sharp to top it all shes a fellow solid supporter
